واکنش زنجیره‌ای,ترمودینامیک,0.472366553,0.542469121,0.315789474,0.065248519,0.97269691,1.807855464,2.257985671,0.227596698,0.1,0.62324929,10.75,3
تصویرسازی,تاول,0.367879441,0.43793388,0.153846154,0.052166305,0.955347059,3.474741702,0,0,0.083333333,0.544068044,8.75,0
انسان‌شناسی,باستان‌شناسی,0.778800783,0.850220307,0.96,0.721948634,0.964335399,5.311086191,9.04898964,0.92890563,0.5,1.322219295,15,85
دل,دینگل,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
آبمیوه,قاشق,0.367879441,0.437949923,0.307692308,0.061522074,0.952369369,3.338343666,1.356096287,0.142998949,0.111111111,0.669006781,11,1
فایزر,دارو,0.367879441,0.437949923,0.166666667,0.05826512,0.970627561,1.794856009,0,0,0.1,0.62324929,10,1
کامیون,بسته,0.535261429,0.605347953,0.823529412,0.127658071,0.960636897,3.11598198,5.910894122,0.601458135,0.166666667,0.84509804,10,2
گیرنده,ملکول پروتئین,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
گوگل‌درایو,راننده,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
میلیاردر,بی‌خانمان,0.367879441,0.437949923,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
بخش,فصل,0.882496903,0.96101665,1,20,1,6,20,1,1,2,16,526
بینهایت,صفر,0.535261429,0.60533191,0.571428571,0.058630994,0.879411715,2.166406607,1.17626407,0.121212143,0.166666667,0.84509804,7,1
خدمتکار,غلام,1,1.132373698,1,20,1,6,20,1,1,2,16,212
پسوند,وند,0.778800783,0.849352744,0.933333333,0.590336007,0.968328376,2.362528508,8.360461406,0.908011828,0.5,1.322219295,15,31
گرمایش جهانی,گرما,0.472366553,0.542437034,0.285714286,0.064598778,0.975775155,2.485940094,2.257985671,0.22584215,0.125,0.720159303,14,1
هورمون رشد,سوماتوتروپین,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
آسمان,خواب,0.535261429,0.60533191,0.666666667,0.074063822,0.97464947,3.181913187,3.092985145,0.314202604,0.166666667,0.84509804,11,1
قیمت پیشنهادی خرید,لندن,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
کود,رشد,0.367879441,0.437982009,0.4,0.062002104,0.957651355,3.518987995,1.356096287,0.142998949,0.111111111,0.669006781,11,3
برچسب,موضوع,0.535261429,0.605347953,0.75,0.094274015,0.96618492,3.345763138,4.568724566,0.462776889,0.2,0.924279286,11,2
شکارچی,صورت فلکی,0.778800783,0.84954544,0.909090909,0.141470062,0.970390549,3.170125816,5.09873897,0.590606522,0.5,1.322219295,15,43
نیچه,چلسی,0.367879441,0.437965966,0.421052632,0.08606381,0.962900347,2.526940717,4.18842733,0.418923577,0.1,0.62324929,0,2
احترام متقابل,رقابت,0.472366553,0.542437034,0.705882353,0.083438841,0.959897263,2.124113544,3.946765648,0.397091729,0.125,0.720159303,8,1
شاخه,بازو,0.472366553,0.542453077,0.266666667,0.059619192,0.960055157,2.416708686,1.356096287,0.139191622,0.111111111,0.669006781,0,2
قربانی,تلفن,0.472366553,0.542437034,0.666666667,0.074705904,0.973036002,3.411818244,3.246267218,0.326613227,0.125,0.720159303,11.75,1
انحراف معیار,تجمیع,0.367879441,0.437965966,0.461538462,0.067289635,0.914572536,1.487559832,2.257985671,0.233057117,0.1,0.62324929,7,2
بهمن,برف,0.687289279,0.757391847,0,0,0.982463278,3.473451846,0,0,0.142857143,0.77815125,15,3
معلم,دانش‌آموز,0.535261429,0.60544422,0.142857143,0.054844501,0.964608908,3.91263784,0,0,0.142857143,0.77815125,14,8
گاو,ماست,0.472366553,0.542437034,0.266666667,0.058074001,0.97884097,4.070121023,1.356096287,0.136074992,0.1,0.62324929,11.75,1
تبعیض جنسیتی,جنسیت‌زدگی,1,1.132373698,1,20,1,3,20,1,1,2,16,76
قطب جنوب,رقص,0.367879441,0.437965966,0.125,0.051915227,0.953812909,1.683893436,0,0,0.090909091,0.581856605,0,2
دادستان,وکیل,0.687289279,0.757793074,1.058823529,0.429866872,0.928783836,2.58755957,8.834919385,0.883662468,0.333333333,1.146128036,14,28
راکت,توپ,0.535261429,0.605396085,0.769230769,0.081743026,0.989341719,3.625742516,3.378797309,0.355830412,0.166666667,0.84509804,12,5
وام,قرض,1,1.132373698,1,20,1,4,20,1,1,2,16,233
پرسپکتیو,فاصله,0.472366553,0.542420992,0.333333333,0.062366791,0.956440379,2.490337687,1.17626407,0.127947257,0.1,0.62324929,8.75,0
فدرر,دیلن,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
وکیل,نمایشگاه,0.472366553,0.542581437,0.352941176,0.066653173,0.940509969,3.09894478,1.998503479,0.210368304,0.125,0.720159303,11.75,10
امید به زندگی,شاخص آماری,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
غشای سلول,پروویروس,0.472366553,0.542420992,0.235294118,0.057857152,0.927329036,1.647327377,1.356096287,0.135635804,0.083333333,0.544068044,13,0
اتحادیه اروپا,مسکو,0.472366553,0.542453077,0.095238095,0.050009651,0.943370568,1.56200797,0,0,0.076923077,0.509305938,13,2
جهان,آسیا,0.687289279,0.757375803,0.6,0.08745629,0.97425058,3.505218428,3.946765648,0.394752744,0.166666667,0.84509804,14,2
پینت,فتوشاپ,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
مجلس سنا,قانون اساسی,0.687289279,0.75747207,0.222222222,0.075530186,0.98910872,3.400606049,3.319308881,0.33396209,0.090909091,0.581856605,15,8
جعفری,مافین,0.535261429,0.60533191,0.482758621,0.15457149,0.886495329,2.37935632,6.763321021,0.676462646,0.111111111,0.669006781,11,1
ذهن,مفز,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
مرسدس,اوپل,0.472366553,0.542613531,0.1,0.050009651,0.968114062,1.903913171,0,0,0.071428571,0.477121255,13,12
چکش,دندان,0.472366553,0.542581437,0.285714286,0.061207736,0.982153449,4.332418798,1.356096287,0.142372338,0.090909091,0.581856605,10.75,10
رنسانس,عصر نوزایی,1,1.132373698,1,20,1,4,20,1,1,2,16,52
دامن,ساعت,0.535261429,0.605347953,0.615384615,0.083786204,0.964384364,3.274470661,3.378797309,0.361509169,0.125,0.720159303,9,2
اپرا,سینما,0.535261429,0.605363996,0.6,0.083155602,0.963778632,3.22966902,3.946765648,0.396277937,0.111111111,0.669006781,13,3
معلم,آموزگار,0.882496903,0.965691196,1,20,1,6,20,1,1,2,16,818
خورشید,کابل,0.472366553,0.542469121,0.555555556,0.076699615,0.968073766,3.071899673,3.378797309,0.341370764,0.1,0.62324929,11.75,3
بحران اقتصادی,تولید ناخالص داخلی,0.472366553,0.542437034,0.5,0.072410404,0.902870772,1.611611369,3.092985145,0.309358215,0.111111111,0.669006781,11.75,1
سزار,قیصر,0.535261429,0.605412129,0.133333333,0.050009651,0.831731828,2.193273747,0,0,0.2,0.924279286,12,6
بیمار,جلسه,0.472366553,0.542469121,0.470588235,0.070427811,0.945135187,3.369463214,2.513842011,0.261495986,0.142857143,0.77815125,12.75,3
رفتارگرایی,درمان,0.472366553,0.542437034,0.555555556,0.093613876,0.920285473,2.526756666,4.525799521,0.458685605,0.111111111,0.669006781,12,1
امپراتور,قانون اساسی,0.367879441,0.437965966,0.08,0.051294243,0.978737745,2.872656519,0,0,0.090909091,0.581856605,11.75,2
ریاضی‌دان,نمایش,0.472366553,0.542485165,0.444444444,0.074179784,0.95701039,3.147559942,2.513842011,0.271642689,0.142857143,0.77815125,0,4
آنتروپی,اطلاعات,0.472366553,0.542453077,0.571428571,0.112061148,0.973524121,2.367550742,3.856032789,0.463583465,0.125,0.720159303,8,2
گلاب,روغن گل‌سرخ,0.535261429,0.605396085,0.357142857,0.09133972,0.958382533,2.268703171,4.52400042,0.452487363,0.142857143,0.77815125,12.75,5
مرکبات,گریپ‌فروت,0.778800783,0.850702717,0.952380952,0.352162585,0.95011291,2.322340167,8.397764766,0.85538176,0.5,1.322219295,15,115
ملکه ویکتوریا,انگلیس,0.472366553,0.542757977,0.090909091,0.050009651,0.990126166,2.627986498,0,0,0.090909091,0.581856605,14,21
بازی‌های المپیک,روح,0.535261429,0.60538004,0.75,0.083692805,0.944748527,3.279572809,3.946765648,0.397819544,0.2,0.924279286,9,4
اسقف,مسلمان,0.535261429,0.605347953,0.736842105,0.092681326,0.909821136,2.567886256,4.402894239,0.449379276,0.166666667,0.84509804,12,2
مرد,مظنون,0.687289279,0.757423935,1,0.094843144,0.960123558,2.621695975,4.402894239,0.455090956,0.333333333,1.146128036,14,5
شهاب‌سنگ,زمین,0.535261429,0.605363996,0.833333333,0.107566548,0.979172761,2.680741875,5.09873897,0.523107243,0.2,0.924279286,13,3
سمبل,نشانه,0.778800783,0.850397158,0.888888889,0.272520956,0.984174576,3.220697736,4.323030189,0.702046876,0.5,1.322219295,15,96
انسان‌شناسی,نیویورک,0.367879441,0.43793388,0.08,0.050977102,0.866761652,1.605291819,0,0,0.071428571,0.477121255,11,0
غروب,میز,0.367879441,0.437965966,0.125,0.052222478,0.952722218,3.144132537,0,0,0.066666667,0.447158031,11,2
شهرک,شهر,0.778800783,0.851088831,1,0.213074396,0.938853746,4.977931732,7.016726659,0.703315165,0.333333333,1.146128036,15,139
ژاکت,آب‌ معدنی,0.367879441,0.437949923,0.210526316,0.057857152,0.919798301,2.742045189,1.356096287,0.135635804,0.083333333,0.544068044,9.75,1
طبیعت,گیاه,0.535261429,0.60533191,0.666666667,0.094790182,0.960155073,5.023515064,2.513842011,0.322757095,0.166666667,0.84509804,13,1
رویه,کامپایلر,0.367879441,0.437965966,0.266666667,0.069434142,0.925723244,1.589245129,1.17626407,0.140410338,0.125,0.720159303,11,2
همدان,رم,0.535261429,0.60538004,0.96,0.131246649,0.94426691,3.637904618,6.188449123,0.61896436,0.25,1.021189299,13,4
چتر,بخاری,0.535261429,0.605315868,0.714285714,0.078871009,0.949846218,3.070244259,3.378797309,0.347675048,0.2,0.924279286,11.75,0
افتخار,عزت,0.472366553,0.542453077,0.727272727,0.092972398,0.837294676,1.202044866,4.417397418,0.450969388,0.166666667,0.84509804,0,2
نشان افتخار,کرامت,0.367879441,0.43793388,0.363636364,0.059463873,0.890518333,2.222526798,1.17626407,0.122722702,0.111111111,0.669006781,10.75,0
کی‌اف‌سی,مک‌دونالد,0.778800783,0.849770324,1,0.473461232,0.960274193,2.763725817,8.942017521,0.894374349,0.333333333,1.146128036,14,57
جوی‌استیک,رادار,0.472366553,0.542420992,0.736842105,0.104569224,0.919985186,2.423374097,5.216548619,0.521755551,0.166666667,0.84509804,0,0
باسماتی,برنج ژاسمین,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
مدال,کفش ورزشی,0.367879441,0.43793388,0.166666667,0.050865558,0.916838698,1.814904487,0,0,0.1,0.62324929,10.75,0
قانون,استخر,0.535261429,0.605363996,0.315789474,0.088619655,0.965844682,4.305919501,4.090666836,0.420298917,0.111111111,0.669006781,10.75,3
منبع,جعبه,0.535261429,0.605652853,0.769230769,0.087360764,0.967146308,3.281840313,3.378797309,0.371207054,0.166666667,0.84509804,10.75,21
تئاتر,باتری,0.535261429,0.605347953,0.666666667,0.078692859,0.973884842,3.419620407,3.378797309,0.347162366,0.125,0.720159303,7.75,2
گیا,مرورگر وب,0,0.070311173,0.125,0.070727262,0.972406965,3.545192086,0,0,0.125,0.720159303,8.75,16
لباس,ژاکت,0.778800783,0.848855222,0.8,0.193000784,0.931411316,2.595555937,6.072801963,0.700966871,0.25,1.021189299,14,0
شعر,وزن,0.687289279,0.758548063,0.416666667,0.092580244,0.974769196,3.148317768,4.525799521,0.455930137,0.333333333,1.146128036,14,75
پیامبر,کشیش,0.687289279,0.758098181,1,0.377400827,0.925617215,3.197582917,7.788575525,0.854626434,0.333333333,1.146128036,14,47
اسکار,استادیوم,0.367879441,0.437949923,0.166666667,0.050345853,0.962829576,2.332426461,0,0,0.111111111,0.669006781,10,1
تخته نرد,گو,0.535261429,0.605412129,0.875,0.203185205,0.942936802,2.47450664,7.537261097,0.753871592,0.2,0.924279286,0,6
پروانه,رز,0.472366553,0.542437034,0.125,0.050866803,0.962940943,3.036137984,0,0,0.090909091,0.581856605,10,1
حصار,پرش,0.472366553,0.542453077,0.166666667,0.055195651,0.971100196,3.062053148,0,0,0.125,0.720159303,11.75,2
پوچ‌گرایی,فیلم,0.472366553,0.542437034,0.428571429,0.068169863,0.957695354,2.520002711,2.257985671,0.235388161,0.1,0.62324929,10.75,1
سیارک,ستاره,0.687289279,0.75752021,1,0.317430133,0.969103593,2.990201242,7.898009366,0.833724976,0.333333333,1.146128036,14,11
شورش,نقاشی,0.472366553,0.542420992,0.307692308,0.06005876,0.924082718,3.166376393,1.17626407,0.123798449,0.111111111,0.669006781,11,0
لباس زیر,بدن,0.367879441,0.437965966,0.666666667,0.071952722,0.955310521,2.015547776,2.513842011,0.265653809,0.142857143,0.77815125,0,2
بوئینگ,هواپیما,0.472366553,0.542437034,0.117647059,0.051936712,0.921903962,2.413210887,0,0,0.090909091,0.581856605,11.75,1
تک‌جلوه,اجرا,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
نیم‌سال تحصیلی,ترم‌تحصیلی,1,1.132373698,1,20,1,3,20,1,1,2,16,13
پرتقال,مرکبات,0.778800783,0.850702717,0.952380952,0.352162585,0.962460939,2.467806306,8.397764766,0.85538176,0.5,1.322219295,15,115
یخچال طبیعی,گرمایش جهانی,0.472366553,0.542437034,0.142857143,0.050469827,0.986029377,2.482947187,0,0,0.1,0.62324929,10.75,1
تونل,مسیر,0.687289279,0.75735976,0.727272727,0.087598161,0.975829134,3.013758258,3.740881649,0.395912273,0.166666667,0.84509804,15,1
